"directorio","secuencia_p","orden","clase","mes","estrato1","sex","age","p6050","p6090","p6100","p6210","p6210s1","p6240","p7495","p7500s1a1","p7500s2a1","p7500s3a1","p7505","p7510s1a1","p7510s2a1","p7510s3a1","p7510s5a1","p7510s6a1","p7510s7a1","pet","iof1","iof2","iof3h","iof3i","iof6","ingtotob","ingtot","maxEducLevel","regSalud","wap","ocu","dsi","pea","inac","totalHoursWorked","formal"
4559943,1,1,1,2,2,1,37,1,1,1,6,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,991553,991553,7,1,1,1,0,1,0,48,1
4559943,1,2,1,2,2,0,37,2,1,1,6,2,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,50000,50000,7,1,1,1,0,1,0,1,0
4559944,1,1,1,2,2,1,22,1,1,1,4,8,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,896119.666666667,896119.666666667,5,1,1,1,0,1,0,48,1
4559944,1,3,1,2,2,1,29,9,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,6,3,1,1,0,1,0,48,0
4559945,1,1,1,2,3,1,76,1,1,1,4,7,4,1,350000,687492,0,2,0,0,0,0,0,0,1,0,687492,0,0,350000,1037492,1037492,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559945,1,2,1,2,3,0,78,2,1,1,3,4,4,1,350000,785242,0,2,0,0,0,0,0,0,1,0,785242,0,0,350000,1135242,1135242,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559946,1,1,1,2,4,1,28,1,1,1,6,7,1,2,0,0,0,1,0,0,0,0,4e+05,0,1,0,0,0,0,0,4100000,4100000,7,1,1,1,0,1,0,40,1
4559946,1,2,1,2,4,1,22,5,1,1,6,2,3,1,0,0,4e+05,2,0,0,0,0,0,0,1,0,0,4e+05,0,0,4e+05,4e+05,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559946,1,3,1,2,4,0,27,9,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1625000,7,1,1,1,0,1,0,40,1
4559946,1,4,1,2,4,1,23,9,1,1,6,3,3,1,0,0,5e+05,2,0,0,0,0,0,0,1,0,0,5e+05,0,0,5e+05,5e+05,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559946,1,5,1,2,4,1,19,9,1,1,6,2,3,1,0,0,5e+05,1,2400000,0,0,0,0,0,1,0,0,7e+05,0,0,1481242,1481242,7,1,1,1,0,1,0,16,0
4559947,1,1,1,2,4,1,55,1,1,1,6,5,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8666666.66666667,8666666.66666667,7,1,1,1,0,1,0,50,1
4559947,1,2,1,2,4,0,57,2,1,1,6,4,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559947,1,3,1,2,4,1,27,3,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3500000,3500000,7,1,1,1,0,1,0,40,1
4559948,1,1,1,2,4,1,51,1,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3500000,3500000,7,1,1,1,0,1,0,48,1
4559948,1,2,1,2,4,0,50,2,1,1,6,6,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2395833.33333333,2395833.33333333,7,1,1,1,0,1,0,48,1
4559948,1,3,1,2,4,1,20,3,1,1,6,1,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559949,1,1,1,2,3,0,82,1,1,1,3,3,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559949,1,2,1,2,3,0,50,3,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1170000,1170000,6,1,1,1,0,1,0,24,1
4559949,1,3,1,2,3,0,18,4,1,1,6,1,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559949,1,4,1,2,3,1,45,3,1,1,6,6,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1562500,1562500,7,1,1,1,0,1,0,120,1
4559949,1,5,1,2,3,1,54,3,1,1,6,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3e+06,7,1,1,1,0,1,0,74,1
4559949,1,6,1,2,3,0,47,3,1,1,6,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1383333,7,1,1,1,0,1,0,48,1
4559951,1,1,1,2,2,0,62,1,1,3,4,8,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1500000,5,3,1,1,0,1,0,70,0
4559952,1,1,1,2,2,0,47,1,1,3,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,4,3,1,1,0,1,0,48,0
4559952,1,2,1,2,2,0,19,3,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,6,3,1,1,0,1,0,48,0
4559953,1,1,1,2,3,1,39,1,1,1,6,5,1,1,7e+05,0,0,2,0,0,0,0,0,0,1,0,0,0,0,7e+05,1900000,1900000,7,1,1,1,0,1,0,30,1
4559953,1,2,1,2,3,0,39,2,1,1,6,4,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559954,1,1,1,2,3,1,51,1,1,3,5,11,1,2,0,0,0,1,0,0,0,0,0,1700000,1,0,0,0,0,0,2e+05,2e+05,6,3,1,1,0,1,0,56,0
4559955,1,2,1,2,3,0,51,2,1,2,6,5,1,2,0,0,0,1,0,0,0,0,7e+05,0,1,0,0,0,0,0,3158333.33333333,3158333.33333333,7,2,1,1,0,1,0,48,1
4559955,1,3,1,2,3,1,24,3,1,1,6,7,1,2,0,0,0,1,0,0,0,0,70000,0,1,0,0,0,0,0,2958333.33333333,2958333.33333333,7,1,1,1,0,1,0,40,1
4559955,1,4,1,2,3,1,18,3,1,1,6,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559956,1,1,1,2,4,0,53,1,1,1,6,6,1,2,0,0,0,1,0,0,0,0,0,8e+06,1,0,0,0,0,0,8650000,8650000,7,1,1,1,0,1,0,40,1
4559956,1,2,1,2,4,1,31,3,1,1,6,6,1,2,0,0,0,1,0,0,0,0,0,2e+06,1,0,0,0,0,0,2513333.33333333,2513333.33333333,7,1,1,1,0,1,0,40,1
4559956,1,3,1,2,4,0,28,9,1,1,6,5,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1300000,1300000,7,1,1,1,0,1,0,40,1
4559957,1,1,1,2,3,1,60,1,1,1,6,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,7,1,1,1,0,1,0,50,0
4559958,1,1,1,2,3,1,32,1,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2800000,2800000,7,1,1,1,0,1,0,35,1
4559960,1,1,1,2,2,0,36,1,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,6,3,1,1,0,1,0,72,0
4559960,1,2,1,2,2,1,50,2,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1e+06,1e+06,6,3,1,1,0,1,0,60,0
4559961,1,1,1,2,4,1,25,1,1,1,6,6,1,2,0,0,0,1,0,0,0,0,2e+05,0,1,0,0,0,0,0,4750000,4750000,7,1,1,1,0,1,0,30,1
4559961,1,2,1,2,4,1,28,9,1,1,6,5,1,2,0,0,0,1,0,0,0,0,2e+05,0,1,0,0,0,0,0,1785000,1785000,7,1,1,1,0,1,0,40,1
4559963,1,1,1,2,4,0,38,1,1,1,6,6,1,1,0,0,2500000,2,0,0,0,0,0,0,1,0,0,2500000,0,0,6183333.33333333,6183333.33333333,7,1,1,1,0,1,0,45,1
4559964,1,1,1,2,3,1,68,1,1,1,6,1,6,1,2200000,2200000,0,2,0,0,0,0,0,0,1,0,2200000,0,0,2200000,4400000,4400000,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559964,1,2,1,2,3,1,22,3,1,1,6,4,3,2,0,0,0,1,1200000,0,0,0,60000,0,1,0,0,1e+05,0,0,574333.333333333,574333.333333333,7,1,1,1,0,1,0,16,1
4559966,1,1,1,2,3,1,64,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2e+06,2e+06,6,1,1,1,0,1,0,60,1
4559966,1,2,1,2,3,0,57,2,1,1,6,5,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559966,1,3,1,2,3,0,36,3,1,1,6,5,1,2,0,0,0,1,0,0,0,0,0,3e+06,1,0,0,0,0,0,1600000,1600000,7,1,1,1,0,1,0,48,1
4559966,1,4,1,2,3,0,24,3,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,30000,7,1,1,1,0,1,0,48,0
4559967,1,1,1,2,3,1,60,1,2,1.38606565221552,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,6,1.37731148797547,1,1,0,1,0,66,0
4559967,1,2,1,2,3,0,51,2,2,1.38606565221552,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,950000,950000,6,1.37731148797547,1,1,0,1,0,60,0
4559967,1,3,1,2,3,1,22,3,2,1.38606565221552,6,3,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1.37731148797547,1,1,0,1,0,4,0
4559967,1,4,1,2,3,1,19,3,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,781242,6,1,1,1,0,1,0,48,1
4559967,1,5,1,2,3,1,30,3,2,1.38606565221552,6,2,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1.37731148797547,1,1,0,1,0,12,0
4559967,1,6,1,2,3,0,26,5,1,1,6,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,930628,7,1,1,1,0,1,0,40,1
4559968,1,1,1,2,1,1,45,1,1,1,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1300000,1300000,4,1,1,1,0,1,0,60,1
4559968,1,2,1,2,1,0,47,2,1,1,3,5,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559968,1,4,1,2,1,0,25,3,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1800000,1800000,7,1,1,1,0,1,0,40,1
4559969,1,1,1,2,1,1,30,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,923453,923453,6,1,1,1,0,1,0,60,1
4559969,1,2,1,2,1,0,26,2,1,3,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4559970,1,1,1,2,1,0,79,1,1,3,1,0,4,2,0,0,0,1,0,0,1440000,0,0,0,1,0,0,0,120000,0,120000,370000,1,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4559971,1,1,1,2,4,1,49,1,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4500000,4500000,7,1,1,1,0,1,0,40,1
4559971,1,2,1,2,4,0,53,2,1,2,6,6,4,1,9e+05,2e+06,0,2,0,0,0,0,0,0,1,0,2e+06,0,0,9e+05,2900000,2900000,7,2,1,0,0,0,1,47.4026719864587,0.586809333816951
4559972,1,1,1,2,4,1,80,1,1,1,6,5,6,1,0,7800000,0,2,0,0,0,0,0,0,1,0,7800000,0,0,0,7800000,7800000,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559972,1,2,1,2,4,0,77,2,1,1,5,11,4,1,0,1700000,0,2,0,0,0,0,0,0,1,0,1700000,0,0,0,1700000,1700000,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559973,1,1,1,2,4,1,23,1,1,1,6,4,3,1,0,0,7e+06,2,0,0,0,0,0,0,1,0,0,7e+06,0,0,7e+06,7e+06,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559973,1,2,1,2,4,1,20,5,1,1,6,2,3,1,0,0,2e+06,2,0,0,0,0,0,0,1,0,0,2e+06,0,0,2e+06,2e+06,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559973,1,3,1,2,4,0,18,5,1,1,6,1,3,1,0,0,2e+06,2,0,0,0,0,0,0,1,0,0,2e+06,0,0,2e+06,2e+06,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559974,1,1,1,2,1,1,35,1,1,1,4,9,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,954119.666666667,954119.666666667,5,1,1,1,0,1,0,60,1
4559974,1,2,1,2,1,0,34,2,1,1,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559975,1,1,1,2,4,0,81,1,1,1,6,1,6,1,0,1300000,0,1,0,0,0,0,0,0,1,0,1300000,0,0,0,1300000,1383333,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559976,1,1,1,2,4,0,50,1,1,1,6,2,1,1,0,0,4e+06,2,0,0,0,0,0,0,1,0,0,4e+06,0,0,5e+06,5e+06,7,1,1,1,0,1,0,48,1
4559977,1,1,1,2,4,1,44,1,1,1,6,13,1,1,3e+05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3e+05,8466666.66666667,8466666.66666667,7,1,1,1,0,1,0,48,1
4559977,1,2,1,2,4,0,41,2,1,1,6,5,4,1,8e+05,0,0,1,2e+06,0,0,0,0,0,1,0,0,166666.666666667,0,8e+05,1466666.66666667,1466666.66666667,7,1,1,1,0,1,0,40,1
4559977,1,5,1,2,4,0,76,5,1,1,6,2,5,1,0,8e+06,0,1,0,0,0,85000,0,0,1,7083.33333333333,8e+06,0,0,0,8007083.33333333,8007083.33333333,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559978,1,1,1,2,1,0,62,1,1,3,3,3,4,2,0,0,0,1,0,0,1.4e+07,0,0,0,1,0,0,0,0,0,0,65000,3,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4559979,1,1,1,2,4,1,43,1,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6800000,6800000,7,1,1,1,0,1,0,48,1
4559979,1,2,1,2,4,0,33,2,1,1,6,9,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8200000,8200000,7,1,1,1,0,1,0,40,1
4559980,1,1,1,2,4,1,64,1,1,1,6,8,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+06,8e+06,7,1,1,1,0,1,0,40,1
4559981,1,1,1,2,1,1,26,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,899053,899053,6,1,1,1,0,1,0,48,1
4559982,1,1,1,2,1,1,27,1,2,1.38606565221552,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1300000,1300000,6,1.37731148797547,1,1,0,1,0,48,0
4559982,1,2,1,2,1,0,22,2,2,1.38606565221552,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.37731148797547,1,0,0,0,1,47.4026719864587,0.586809333816951
4559982,1,5,1,2,1,1,20,5,2,1.38606565221552,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,7e+05,7e+05,6,1.37731148797547,1,1,0,1,0,48,0
4559983,1,1,1,2,1,1,60,1,1,1,3,5,1,1,350000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,350000,1601544.33333333,1601544.33333333,4,1,1,1,0,1,0,48,1
4559983,1,2,1,2,1,0,56,2,1,1,4,8,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559983,1,3,1,2,1,0,26,3,1,1,6,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,869453,869453,7,1,1,1,0,1,0,40,1
4559983,1,4,1,2,1,0,31,3,1,1,6,3,1,2,0,0,0,1,5e+06,0,0,0,0,0,1,0,0,416666.666666667,0,0,1315719.66666667,1315719.66666667,7,1,1,1,0,1,0,36,1
4559984,1,1,1,2,4,1,31,1,1,1,6,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6458333.33333333,6458333.33333333,7,1,1,1,0,1,0,48,1
4559984,1,2,1,2,4,0,31,2,1,1,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559985,1,1,1,2,1,1,48,1,1,1,4,9,1,2,0,0,0,1,0,0,0,0,1e+06,0,1,0,0,0,0,0,1310877.66666667,1310877.66666667,5,1,1,1,0,1,0,48,1
4559985,1,2,1,2,1,0,46,2,1,1,4,6,1,1,5e+05,0,0,1,0,0,0,0,3e+05,0,1,0,0,0,0,5e+05,1400853,1400853,5,1,1,1,0,1,0,48,1
4559985,1,3,1,2,1,1,23,3,1,3,4,9,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,5,3,1,1,0,1,0,48,0
4559986,1,1,1,2,1,1,68,1,1,1,1,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4e+05,4e+05,1,1,1,1,0,1,0,72,0
4559986,1,2,1,2,1,0,56,2,1,1,3,3,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559986,1,3,1,2,1,0,28,3,1,1,6,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1037786.33333333,1037786.33333333,7,1,1,1,0,1,0,48,1
4559987,1,1,1,2,1,0,72,1,1,3,3,1,4,1,5e+05,0,0,2,0,0,0,0,0,0,1,0,0,0,0,5e+05,5e+05,5e+05,3,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4559988,1,2,1,2,2,0,27,2,1,1,6,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,998000,998000,7,1,1,1,0,1,0,48,1
4559989,1,1,1,2,3,0,46,1,2,1.38606565221552,3,5,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7e+05,750000,4,1.37731148797547,1,1,0,1,0,50,0
4559989,1,2,1,2,3,1,19,3,2,1.38606565221552,6,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1e+05,196000,7,1.37731148797547,1,1,0,1,0,8,0
4559990,1,1,1,2,2,1,41,1,1,1,3,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1300000,3,1,1,1,0,1,0,40,0
4559990,1,2,1,2,2,0,40,2,1,3,4,9,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4e+05,4e+05,5,3,1,1,0,1,0,48,0
4559990,1,3,1,2,2,1,18,3,1,3,4,9,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4559990,1,7,1,2,2,0,28,5,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,930929.416666667,930929.416666667,6,1,1,1,0,1,0,48,1
4559991,1,1,1,2,2,0,74,1,1,1,3,2,6,1,0,687492,0,2,0,0,0,0,0,0,1,0,687492,0,0,0,687492,687492,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559991,1,2,1,2,2,0,37,3,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1160929.41666667,1160929.41666667,6,1,1,1,0,1,0,48,1
4559992,1,1,1,2,4,0,52,1,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,9e+06,9e+06,7,1,1,1,0,1,0,40,1
4559992,1,2,1,2,4,0,19,3,1,1,6,1,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559994,1,1,1,2,3,1,53,1,1,1,6,3,1,2,0,0,0,1,0,0,0,0,3800000,0,1,0,0,0,0,0,4116666.66666667,4116666.66666667,7,1,1,1,0,1,0,48,1
4559994,1,2,1,2,3,0,48,2,1,1,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559994,1,3,1,2,3,0,21,3,1,1,6,3,3,2,0,0,0,1,8e+05,0,0,0,0,0,1,0,0,66666.6666666667,0,0,66666.6666666667,66666.6666666667,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559995,1,1,1,2,2,0,49,1,1,1,6,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,917211,917211,7,1,1,1,0,1,0,48,1
4559996,1,2,1,2,2,0,53,2,1,1,3,2,1,2,0,0,0,1,0,0,0,0,8e+05,0,1,0,0,0,0,0,1230929.41666667,1230929.41666667,3,1,1,1,0,1,0,60,1
4559997,1,1,1,2,3,1,50,1,1,1,6,7,1,2,0,0,0,1,0,0,0,0,4500000,0,1,0,0,0,0,0,4666666.66666667,4666666.66666667,7,1,1,1,0,1,0,40,1
4559997,1,2,1,2,3,0,49,2,1,1,6,12,1,2,0,0,0,1,0,0,0,1e+06,2e+06,0,1,83333.3333333333,0,0,0,0,4958333.33333333,4958333.33333333,7,1,1,1,0,1,0,70,1
4559997,1,3,1,2,3,1,22,3,1,1,6,2,3,2,0,0,0,1,0,0,0,2e+06,0,0,1,166666.666666667,0,0,0,0,166666.666666667,166666.666666667,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559998,1,1,1,2,4,0,74,1,1,1,6,4,4,2,0,0,0,1,2.4e+07,0,0,0,0,0,1,0,0,2e+06,0,0,2e+06,2e+06,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4559999,1,1,1,2,1,0,79,1,1,3,1,0,4,1,2e+05,0,0,1,0,0,1440000,0,0,0,1,0,0,0,120000,2e+05,320000,320000,1,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4560000,1,1,1,2,1,1,35,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,250000,0,1,0,0,0,0,0,898619.666666667,898619.666666667,6,1,1,1,0,1,0,60,1
4560000,1,2,1,2,1,0,44,2,1,1,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4560001,1,1,1,2,2,1,27,1,1,2,6,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1496544.33333333,1496544.33333333,7,2,1,1,0,1,0,60,1
4560001,1,2,1,2,2,0,26,2,1,2,6,2,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,1,0,0,0,1,47.4026719864587,0.586809333816951
4560002,1,1,1,2,1,1,55,1,1,1,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,781242,781242,4,1,1,1,0,1,0,49,0
4560002,1,2,1,2,1,0,45,2,1,3,3,3,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4560002,1,3,1,2,1,1,25,3,1,1,3,5,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,869453,869453,4,1,1,1,0,1,0,60,1
4560002,1,4,1,2,1,1,23,3,1,1,3,5,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,869453,869453,4,1,1,1,0,1,0,60,1
4560003,1,1,1,2,1,1,47,1,1,3,4,8,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,650000,650000,5,3,1,1,0,1,0,48,0
4560003,1,2,1,2,1,0,37,2,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,560000,560000,6,3,1,1,0,1,0,48,0
4560004,1,1,1,2,2,0,65,1,1,1,4,8,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6e+05,5,1,1,1,0,1,0,53,0
4560004,1,2,1,2,2,1,42,3,1,3,4,9,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2e+06,5,3,1,1,0,1,0,48,0
4560004,1,3,1,2,2,0,35,9,1,1,5,10,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,869453,869453,6,1,1,1,0,1,0,48,1
4560005,1,1,1,2,3,0,59,1,1,1,6,2,4,1,0,825000,0,2,0,0,0,0,0,0,1,0,825000,0,0,0,825000,825000,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4560005,1,2,1,2,3,0,23,3,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1603416.66666667,1733416.66666667,7,1,1,1,0,1,0,48,1
4560006,1,1,1,2,1,0,26,1,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1300000,1300000,7,1,1,1,0,1,0,40,1
4560007,1,1,1,2,1,0,37,1,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,750000,750000,6,3,1,1,0,1,0,48,0
4560008,1,2,1,2,1,0,23,2,2,1.38606565221552,4,7,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,40000,40000,5,1.37731148797547,1,1,0,1,0,10,0
4560009,1,1,1,2,2,0,46,1,1,1,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,869453,869453,4,1,1,1,0,1,0,48,1
4560009,1,4,1,2,2,1,42,5,1,3,3,2,5,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4560011,1,1,1,2,1,1,24,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,1200000,1,0,0,0,0,0,1163211,1163211,6,1,1,1,0,1,0,48,1
4560011,1,2,1,2,1,0,26,2,1,3,4,6,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4560011,1,4,1,2,1,1,49,5,1,1,5,11,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1163211,1163211,6,1,1,1,0,1,0,48,1
4560013,1,1,1,2,2,1,22,1,2,1.38606565221552,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1200000,1200000,6,1.37731148797547,1,1,0,1,0,96,0
4560013,1,2,1,2,2,0,25,2,2,1.38606565221552,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,9e+05,9e+05,6,1.37731148797547,1,1,0,1,0,48,0
